auteur	electeur	version
proposition-2-nouvel-article-obligation-de-depot-des-publications-scientifiques-dans-une-archive-ouverte	durandaline	vincentreverdy
proposition-2-nouvel-article-obligation-de-depot-des-publications-scientifiques-dans-une-archive-ouverte	durandaline	epristassociationdesresponsablesistdesorganismesderecherchefrancais
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	jeannoelaqua
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	alainblanchard
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	uzan
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	danielbertrand
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	raphaelcandelier
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	leoducas
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	duflotjeanluc
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	tgd
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	fabienneaudebert
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	annepoupon
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	francisandre
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	jeanfrancoislutz
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	bertrandmeyer1
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	alainberetzpresidentdeluniversitedestrasbourg
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	sergeantclaire
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	fredericbodin
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	alainmarois
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	jeansergeremy
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	gabrielgorsky
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	valerieperrier
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	court
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	gouze
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	clemencecardonquint
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	davidmonniaux
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	etiennepariat
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	julietabadie
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	frantzthiessard
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	hauser
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	jeanlouisbon
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	franckpereiradossantos
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	mariejoelleramage
une-duree-d-embargo-plus-courte-et-ne-pas-entraver-le-tdm-text-and-data-mining	universitepierreetmariecurie	florianbriand
